theme,series_family,series_id,country,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,coverage,comparability,notes
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2020-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.690,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2020-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),111.490,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2020-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.600,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2020-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.140,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2020-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),110.770,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2020-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),110.830,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2020-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),110.830,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2020-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),110.690,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),111.260,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),110.810,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),111.350,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),111.770,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),111.730,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),111.250,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.440,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.620,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),111.850,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.290,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.060,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2021-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),112.780,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),113.750,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),115.550,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),118.310,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),119.530,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),122.010,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),124.040,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),128.030,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),128.760,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),130.250,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),132.070,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),132.810,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2022-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),133.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),136.810,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),140.540,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),142.260,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),140.760,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),140.130,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),140.450,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),142.320,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),141.270,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),140.870,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),141.410,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),141.530,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2023-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),141.500,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),141.760,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),142.080,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),141.170,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),141.430,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),142.080,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),141.910,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),143.810,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),143.110,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),143.850,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),143.900,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),144.430,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2024-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),144.070,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),144.950,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),147.640,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),148.740,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),149.050,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),149.240,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),149.290,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),150.910,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),149.760,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),148.650,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),149.170,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),148.680,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_se,SE,Eurostat HICP monthly,prc_hicp_midx,2025-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),149.200,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.620,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.900,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.810,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.660,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.650,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.030,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.140,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.460,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.240,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.540,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2015-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.240,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.780,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.820,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.960,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.250,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.710,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.210,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.140,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.570,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-09,monthly,,HICP food and non-alcoholic beverages,index (2015=100),102.330,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-10,monthly,,HICP food and non-alcoholic beverages,index (2015=100),101.320,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-11,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.660,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2016-12,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.210,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2017-01,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.230,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2017-02,monthly,,HICP food and non-alcoholic beverages,index (2015=100),100.350,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2017-03,monthly,,HICP food and non-alcoholic beverages,index (2015=100),99.370,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2017-04,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.770,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2017-05,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.880,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2017-06,monthly,,HICP food and non-alcoholic beverages,index (2015=100),97.720,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2017-07,monthly,,HICP food and non-alcoholic beverages,index (2015=100),97.770,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
prices,food_hicp_monthly,hicp_food_is,IS,Eurostat HICP monthly,prc_hicp_midx,2017-08,monthly,,HICP food and non-alcoholic beverages,index (2015=100),98.470,food and non-alcoholic beverages,cross-country comparable panel,"Eurostat COICOP CP01, used as the first comparable Nordic food-price backbone."
