country_code,country_name,municipality_code,municipality_name,population,area_km2,method,total_stores,parent_hhi_store_count_proxy,top_parent,top_parent_store_share_pct,stores_per_10000_population,unknown_parent_store_count,parent_counts,assigned_country_store_points,unassigned_country_store_points,data_quality
is,Island,2300,Grindavíkurbær,3500,423,store_count_proxy,2,5000,Samkaup,50,5.7,1,Samkaup:1|Unknown:1,203,40,indicative_osm_coverage
is,Island,2503,Sveitarfélagið Vogar,1300,171,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,2506,Suðurnesjabær,3000,69,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,3000,Akraneskaupstaður,7800,11,store_count_proxy,5,2800,Unknown,40,6.4,2,Unknown:2|Hagar:1|Festi:1|Samkaup:1,203,40,indicative_osm_coverage
is,Island,3506,Skorradalshreppur,170,361,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,3511,Hvalfjarðarsveit,1000,622,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,3609,Borgarbyggð,3800,3709,store_count_proxy,1,10000,Unknown,100,2.6,1,Unknown:1,203,40,indicative_osm_coverage
is,Island,3710,Grundarfjarðarbær,900,164,store_count_proxy,1,10000,Festi,100,11.1,0,Festi:1,203,40,indicative_osm_coverage
is,Island,3714,Snæfellsbær,1700,574,store_count_proxy,3,5556,Unknown,66.7,17.6,2,Unknown:2|Festi:1,203,40,indicative_osm_coverage
is,Island,3811,Eyja- og Miklaholtshreppur,120,503,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,4100,Bolungarvíkurkaupstaður,900,62,store_count_proxy,4,3750,Unknown,50,44.4,2,Unknown:2|Hagar:1|Festi:1,203,40,indicative_osm_coverage
is,Island,4200,Ísafjarðarbær,3700,2493,store_count_proxy,4,3750,Unknown,50,10.8,2,Unknown:2|Festi:1|Samkaup:1,203,40,indicative_osm_coverage
is,Island,4502,Reykhólahreppur,300,1498,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,4604,Tálknafjarðarhreppur,290,571,store_count_proxy,1,10000,Unknown,100,34.5,1,Unknown:1,203,40,indicative_osm_coverage
is,Island,4607,Vesturbyggð,1000,1093,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,4803,Súðavíkurhreppur,200,511,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,4901,Árneshreppur,40,1079,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,4902,Kaldrananeshreppur,100,242,store_count_proxy,1,10000,Samkaup,100,100,0,Samkaup:1,203,40,indicative_osm_coverage
is,Island,4911,Strandabyggð,500,1565,store_count_proxy,1,10000,Unknown,100,20,1,Unknown:1,203,40,indicative_osm_coverage
is,Island,5200,Sveitarfélagið Skagafjörður,4300,4175,store_count_proxy,4,10000,Unknown,100,9.3,4,Unknown:4,203,40,indicative_osm_coverage
is,Island,5508,Húnaþing vestra,1100,2539,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,5604,Blönduósbær,900,301,store_count_proxy,2,5000,Festi,50,22.2,1,Festi:1|Unknown:1,203,40,indicative_osm_coverage
is,Island,5609,Sveitarfélagið Skagaströnd,500,194,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,5706,Akrahreppur,280,1009,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,6000,Akureyrarkaupstaður,19600,138,store_count_proxy,12,2917,Hagar,33.3,6.1,3,Hagar:4|Samkaup:4|Unknown:3|Festi:1,203,40,indicative_osm_coverage
is,Island,6100,Norðurþing,2800,3541,store_count_proxy,1,10000,Unknown,100,3.6,1,Unknown:1,203,40,indicative_osm_coverage
is,Island,6250,Fjallabyggð,1800,506,store_count_proxy,2,5000,Festi,50,11.1,1,Festi:1|Unknown:1,203,40,indicative_osm_coverage
is,Island,6400,Dalvíkurbyggð,1900,255,store_count_proxy,1,10000,Festi,100,5.3,0,Festi:1,203,40,indicative_osm_coverage
is,Island,6513,Eyjafjarðarsveit,1600,3103,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,6601,Grýtubakkahreppur,300,188,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,6602,Svalbarðsstrandarhreppur,400,242,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,6607,Hörgársveit,500,1119,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,6611,Svalbarðshreppur,120,1089,store_count_proxy,1,10000,Samkaup,100,83.3,0,Samkaup:1,203,40,indicative_osm_coverage
is,Island,6612,Grýtubakkahreppur,130,295,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,6706,Þingeyjarsveit,1000,5050,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,6709,Skútustaðahreppur,400,3273,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,7000,Seyðisfjörður,700,264,store_count_proxy,1,10000,Festi,100,14.3,0,Festi:1,203,40,indicative_osm_coverage
is,Island,7300,Fljótsdalshérað,3400,8884,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,7502,Fljótsdalshreppur,200,1390,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,7505,Borgarfjarðarhreppur,120,356,store_count_proxy,1,10000,Unknown,100,83.3,1,Unknown:1,203,40,indicative_osm_coverage
is,Island,7509,Breiðdalshreppur,200,1397,store_count_proxy,3,5556,Festi,66.7,150,1,Festi:2|Unknown:1,203,40,indicative_osm_coverage
is,Island,7613,Djúpavogshreppur,460,1016,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,7617,Fjarðabyggð,5000,4672,store_count_proxy,5,5200,Festi,60,10,2,Festi:3|Unknown:2,203,40,indicative_osm_coverage
is,Island,7620,Sveitarfélagið Hornafjörður,2200,7072,store_count_proxy,1,10000,Samkaup,100,4.5,0,Samkaup:1,203,40,indicative_osm_coverage
is,Island,7708,Vopnafjarðarhreppur,700,1208,store_count_proxy,1,10000,Unknown,100,14.3,1,Unknown:1,203,40,indicative_osm_coverage
is,Island,7709,Langanesbyggð,400,1441,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,8000,Vestmannaeyjabær,4500,16,store_count_proxy,2,5000,Festi,50,4.4,0,Festi:1|Hagar:1,203,40,indicative_osm_coverage
is,Island,8200,Sveitarfélagið Árborg,10000,109,store_count_proxy,7,3061,Samkaup,42.9,7,2,Samkaup:3|Unknown:2|Festi:1|Hagar:1,203,40,indicative_osm_coverage
is,Island,8508,Mýrdalshreppur,600,677,store_count_proxy,1,10000,Festi,100,16.7,0,Festi:1,203,40,indicative_osm_coverage
is,Island,8509,Skaftárhreppur,400,5206,store_count_proxy,4,10000,Unknown,100,100,4,Unknown:4,203,40,indicative_osm_coverage
is,Island,8610,Ásahreppur,220,1073,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,8613,Rangárþing eystra,1900,1447,store_count_proxy,1,10000,Unknown,100,5.3,1,Unknown:1,203,40,indicative_osm_coverage
is,Island,8614,Rangárþing ytra,1800,1308,store_count_proxy,4,5000,Festi,50,22.2,2,Festi:2|Unknown:2,203,40,indicative_osm_coverage
is,Island,8710,Hrunamannahreppur,1200,1380,store_count_proxy,3,5556,Samkaup,66.7,25,1,Samkaup:2|Unknown:1,203,40,indicative_osm_coverage
is,Island,8716,Flóahreppur,1200,574,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,8717,Skeiða- og Gnúpverjahreppur,600,1293,store_count_proxy,1,10000,Unknown,100,16.7,1,Unknown:1,203,40,indicative_osm_coverage
is,Island,8720,Bláskógabyggð,2000,4160,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
is,Island,8722,Grímsnes- og Grafningshreppur,600,454,store_count_proxy,0,,,,0,0,,203,40,indicative_osm_coverage
