year,reporter,reporter_label,partner,partner_label,product,product_label,flow,value_eur,quantity_100kg,quantity_kg,quantity_tonnes,source_url
2024,NL,Netherlands,FI,Finland,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,1827208,4908.89,490889,490.889,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,NL,Netherlands,FI,Finland,1806,Chocolate and other food preparations containing cocoa,EXPORT,16556758,24555.70,2455570,2455.570,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,114508,96.57,9657,9.657,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1803,"Cocoa paste, whether or not defatted",EXPORT,22006213,22850.33,2285033,2285.033,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1804,"Cocoa butter, fat and oil",EXPORT,67996,37.14,3714,3.714,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,62609,43.65,4365,4.365,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1806,Chocolate and other food preparations containing cocoa,EXPORT,26664649,39763.02,3976302,3976.302,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),SE,Sweden,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,37462,25.63,2563,2.563,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),SE,Sweden,1803,"Cocoa paste, whether or not defatted",EXPORT,31016000,32423.74,3242374,3242.374,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),SE,Sweden,1804,"Cocoa butter, fat and oil",EXPORT,197452,116.49,11649,11.649,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),SE,Sweden,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,69370,57.70,5770,5.770,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),SE,Sweden,1806,Chocolate and other food preparations containing cocoa,EXPORT,36272803,52372.70,5237270,5237.270,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,98705,78.16,7816,7.816,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1803,"Cocoa paste, whether or not defatted",EXPORT,370835,216.45,21645,21.645,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1804,"Cocoa butter, fat and oil",EXPORT,422977,164.92,16492,16.492,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,217646,206.17,20617,20.617,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),DK,Denmark,1806,Chocolate and other food preparations containing cocoa,EXPORT,34596148,48986.73,4898673,4898.673,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,14136,17.20,1720,1.720,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1803,"Cocoa paste, whether or not defatted",EXPORT,1016,0.71,71,0.071,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1804,"Cocoa butter, fat and oil",EXPORT,619770,363.08,36308,36.308,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,281642,325.03,32503,32.503,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,BE,Belgium (incl. Luxembourg 'LU' -> 1998),FI,Finland,1806,Chocolate and other food preparations containing cocoa,EXPORT,5472650,6875.07,687507,687.507,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,25554,14.80,1480,1.480,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1803,"Cocoa paste, whether or not defatted",EXPORT,551778,352.33,35233,35.233,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1804,"Cocoa butter, fat and oil",EXPORT,18445655,13564.67,1356467,1356.467,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,1323465,3638.50,363850,363.850,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),NO,Norway (incl. Svalbard and Jan Mayen 'SJ' -> 1994 and again from 1997),1806,Chocolate and other food preparations containing cocoa,EXPORT,32086256,43384.97,4338497,4338.497,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,41365,40.68,4068,4.068,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1803,"Cocoa paste, whether or not defatted",EXPORT,7513799,8199.00,819900,819.900,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1804,"Cocoa butter, fat and oil",EXPORT,31920186,21928.88,2192888,2192.888,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,7865618,19553.46,1955346,1955.346,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),SE,Sweden,1806,Chocolate and other food preparations containing cocoa,EXPORT,123629677,175989.41,17598941,17598.941,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,254170,345.09,34509,34.509,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1802,"Cocoa shells, husks, skins and other cocoa waste",EXPORT,389927,20811.24,2081124,2081.124,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1803,"Cocoa paste, whether or not defatted",EXPORT,4858421,8879.15,887915,887.915,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1804,"Cocoa butter, fat and oil",EXPORT,4555298,4335.66,433566,433.566,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,2644510,5185.57,518557,518.557,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),DK,Denmark,1806,Chocolate and other food preparations containing cocoa,EXPORT,133270383,155555.27,15555527,15555.527,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1801,"Cocoa beans, whole or broken, raw or roasted",EXPORT,67251,51.36,5136,5.136,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1803,"Cocoa paste, whether or not defatted",EXPORT,7946428,10128.35,1012835,1012.835,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1804,"Cocoa butter, fat and oil",EXPORT,39119903,26988.29,2698829,2698.829,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1805,"Cocoa powder, not containing added sugar or other sweetening matter",EXPORT,695332,1516.38,151638,151.638,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
2024,DE,Germany (incl. German Democratic Republic 'DD' from 1991),FI,Finland,1806,Chocolate and other food preparations containing cocoa,EXPORT,31639095,45879.12,4587912,4587.912,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/ds-045409?format=JSON&lang=en&freq=A&flow=2&reporter=NL&reporter=BE&reporter=DE&partner=NO&partner=SE&partner=DK&partner=FI&product=1801&product=1802&product=1803&product=1804&product=1805&product=1806&time=2022&time=2023&time=2024&indicators=VALUE_IN_EUROS&indicators=QUANTITY_IN_100KG
