Output format is unaligned.
ins-13,"Nordisk foredlingsindustri: EUR 80 mrd, 260 000+ ansatte",cmo87ff5z000eq30dh9polgas,"Arkiv-indeks — research/",15.300,high,
ins-16,"Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt",cmo87fi8l00kiq30dv4w4v2xn,"Perplexity Promptpack — Møte 7 (20.04.2026)",24.000,high,
ins-16,"Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt",cmn7lfl4d0004fy0d8rbhfxsd,"Research Corpus Audit -- Food Systems 2026",22.200,high,
ins-16,"Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt",cmo87ff59000aq30dug05vwd4,"Research Corpus Audit -- Food Systems 2026",22.200,high,
ins-16,"Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt",cmnyng10v000xd50dki28l95j,"PDF-gjennomgang: Nordisk komparativ mappe",18.400,high,
ins-16,"Nordisk antibiotikabruk: 10-15x lavere enn EU-snitt",cmmpax3rx002mu10d3imte3fi,"Innsatsvarer og oppstrøms verdikjeder i nordisk landbruk",16.300,high,
ins-17,"Danmarks biogass-lederskap: 160 anlegg, 40% av gassforbruket",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",24.300,high,
ins-17,"Danmarks biogass-lederskap: 160 anlegg, 40% av gassforbruket",cmmpax3i2001pu10dyrnjc98w,"Dypforskning: Sirkulære Matsystemer, Biogass og Ressursgjenvinning i Norden",20.200,high,
ins-17,"Danmarks biogass-lederskap: 160 anlegg, 40% av gassforbruket",cmo87fgt200b4q30da5lqnryg,"Kartlegg alle biogassanlegg i Norden som bruker matavfall som substrat:",17.400,high,
ins-17,"Danmarks biogass-lederskap: 160 anlegg, 40% av gassforbruket",cmmpax3rx002mu10d3imte3fi,"Innsatsvarer og oppstrøms verdikjeder i nordisk landbruk",17.100,high,
ins-17,"Danmarks biogass-lederskap: 160 anlegg, 40% av gassforbruket",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",15.300,high,
ins-19,"Nordiske panteordninger: 87-93% returrate",cmo87fi8l00kiq30dv4w4v2xn,"Perplexity Promptpack — Møte 7 (20.04.2026)",25.200,high,
ins-19,"Nordiske panteordninger: 87-93% returrate",cmn7lfl4d0004fy0d8rbhfxsd,"Research Corpus Audit -- Food Systems 2026",22.200,high,
ins-19,"Nordiske panteordninger: 87-93% returrate",cmo87ff59000aq30dug05vwd4,"Research Corpus Audit -- Food Systems 2026",22.200,high,
ins-19,"Nordiske panteordninger: 87-93% returrate",cmnyng10v000xd50dki28l95j,"PDF-gjennomgang: Nordisk komparativ mappe",18.400,high,
ins-19,"Nordiske panteordninger: 87-93% returrate",cmnyng0ve0000d50ddmwephuv,"Arkiv-indeks — research/",15.300,high,
ins-20,"Nordisk sjoematregion: NOK 250+ mrd i samlet eksport",cmo87ff59000aq30dug05vwd4,"Research Corpus Audit -- Food Systems 2026",24.300,high,
ins-20,"Nordisk sjoematregion: NOK 250+ mrd i samlet eksport",cmn7lfl4d0004fy0d8rbhfxsd,"Research Corpus Audit -- Food Systems 2026",24.300,high,
ins-20,"Nordisk sjoematregion: NOK 250+ mrd i samlet eksport",cmo87fi8l00kiq30dv4w4v2xn,"Perplexity Promptpack — Møte 7 (20.04.2026)",24.000,high,
ins-20,"Nordisk sjoematregion: NOK 250+ mrd i samlet eksport",cmnyng10v000xd50dki28l95j,"PDF-gjennomgang: Nordisk komparativ mappe",19.600,high,
ins-20,"Nordisk sjoematregion: NOK 250+ mrd i samlet eksport",cmmpax3tk002su10deelzv6fp,"Kryssegment Verdikjedeanalyse: Maktkonsentrasjon og Systemrisiko i Nordiske Matsystemer",16.000,high,
ins-21,"Okologisk matmarked: Danmark 11,6% vs. Norge 2,0%",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",25.200,high,
ins-21,"Okologisk matmarked: Danmark 11,6% vs. Norge 2,0%",cmmpax3td002qu10dxrl7wdei,"Forbruksmonstre og matkonsum i Norden",20.700,high,
ins-21,"Okologisk matmarked: Danmark 11,6% vs. Norge 2,0%",cmmpax3so002nu10dnuztrpba,"Nordisk HoReCa og Storhusholdning: Komparativ Analyse (2024-2026)",19.200,high,
ins-21,"Okologisk matmarked: Danmark 11,6% vs. Norge 2,0%",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",11.700,medium,
ins-21,"Okologisk matmarked: Danmark 11,6% vs. Norge 2,0%",cmmpax3rs002lu10dr8rtsh2l,"Grossist, distribusjon og logistikkinfrastruktur i Norden",10.200,medium,
ins-22,"Norske matpriser 24% hoyere enn Sverige",cmmpax3mi0029u10dg3fjkv68,"Nordisk matpris-sammenligning: inflasjon vs prisnivå",3.100,low,
ins-22,"Norske matpriser 24% hoyere enn Sverige",cmnyng1jj005cd50dh0arn159,"Consumer behaviour towards price-reduced suboptimal foods in the supermarket and the relation to food waste in households",2.400,low,
ins-22,"Norske matpriser 24% hoyere enn Sverige",cmn7lflgd0043fy0dgy0ii6tj,"Do Informed Consumers Pay Less? Evidence from a Survey with Linked Grocery Purchase Data",2.100,low,
ins-22,"Norske matpriser 24% hoyere enn Sverige",cmmxvfn97001o1i0dcovjds01,"Forbrukerpolitikk og økonomi i dagligvaremarkedet",2.100,low,
ins-22,"Norske matpriser 24% hoyere enn Sverige",cmn7lflns006efy0d1d0kr36v,"Sammendrag: Plattformøkonomi i dagligvarehandelen",1.500,low,
ins-23,"Grensehandel NO-SE: NOK 11,3 mrd (2025)",cmmxvfn28001b1i0d6cewx7ss,"Grensehandel — trussel og mulighet",5.500,low,
ins-23,"Grensehandel NO-SE: NOK 11,3 mrd (2025)",cmmpax3td002qu10dxrl7wdei,"Forbruksmonstre og matkonsum i Norden",3.900,low,
ins-23,"Grensehandel NO-SE: NOK 11,3 mrd (2025)",cmmpax3g90014u10d2qque8f6,"Bransje-, statistikk- og beredskapskilder",3.600,low,
ins-23,"Grensehandel NO-SE: NOK 11,3 mrd (2025)",cmn7lflgg0044fy0dro6l7aa6,"Hump-shaped cross-price effects and the extensive margin in cross-border shopping",2.700,low,
ins-23,"Grensehandel NO-SE: NOK 11,3 mrd (2025)",cmmpax3lm0025u10d6mt3l8xf,"Faktaark: Grensehandel 2024–2025 (SSB)",2.200,low,
ins-25,"Kobenhavn: 84% okologisk mat i offentlige kjokken",cmmpax3so002nu10dnuztrpba,"Nordisk HoReCa og Storhusholdning: Komparativ Analyse (2024-2026)",11.400,medium,
ins-25,"Kobenhavn: 84% okologisk mat i offentlige kjokken",cmo87ffd2001kq30dr57jdi3c,"Nordiske og internasjonale benchmark-case for matsystemomstilling",5.200,low,
ins-25,"Kobenhavn: 84% okologisk mat i offentlige kjokken",cmo7gxgsc008q060ddk0uz6og,"Nordiske og internasjonale benchmark-case for matsystemomstilling",5.200,low,
ins-25,"Kobenhavn: 84% okologisk mat i offentlige kjokken",cmo7gxgox0083060dg9rbv56k,"Nordiske og internasjonale benchmark-case for matsystemomstilling",5.200,low,
ins-25,"Kobenhavn: 84% okologisk mat i offentlige kjokken",cmmpax3td002qu10dxrl7wdei,"Forbruksmonstre og matkonsum i Norden",4.200,low,
ins-26,"14 norske mataktorer omsetter for over 800 mrd. NOK",cmmpax3r2002ku10dulrezpar,"Nordisk Foredlingsindustri: Komparativ Analyse",9.000,medium,
ins-26,"14 norske mataktorer omsetter for over 800 mrd. NOK",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",5.700,low,
ins-26,"14 norske mataktorer omsetter for over 800 mrd. NOK",cmmpax3uc0032u10dtlb3p6uq,"Selskapsdata: 14 Norske Matsystem-Aktorer",5.700,low,
ins-26,"14 norske mataktorer omsetter for over 800 mrd. NOK",cmmv9nxys0046w70dov6it3a9,"Nordisk Dagligvaremarked: Markedsstruktur og Validering 2024–2026",5.100,low,
ins-26,"14 norske mataktorer omsetter for over 800 mrd. NOK",cmnyng10s000wd50deopby6ri,"Gjennomgang av arsrapporter -- nordiske dagligvareaktorer",4.500,low,
ins-29,"Yara: 2000+ patenter og 36,2% statlig eierskap",cmmpax3uc0032u10dtlb3p6uq,"Selskapsdata: 14 Norske Matsystem-Aktorer",6.300,low,
ins-29,"Yara: 2000+ patenter og 36,2% statlig eierskap",cmmpax3r2002ku10dulrezpar,"Nordisk Foredlingsindustri: Komparativ Analyse",5.700,low,
ins-29,"Yara: 2000+ patenter og 36,2% statlig eierskap",cmmpax3tk002su10deelzv6fp,"Kryssegment Verdikjedeanalyse: Maktkonsentrasjon og Systemrisiko i Nordiske Matsystemer",2.100,low,
ins-29,"Yara: 2000+ patenter og 36,2% statlig eierskap",cmmxgxph2005km70dg74e9c2z,"Landbruk Arena: essens for prosjektet og kartleggingen",1.500,low,
ins-29,"Yara: 2000+ patenter og 36,2% statlig eierskap",cmo87fgru00axq30dbwag2gyo,"[Deep Research] Kartlegg Restaurant Rest (Oslo) — zero-waste restaurant eid av TINE som gikk konkurs i september 2024:",1.500,low,
ins-30,"Utenlandsk kontroll over 40% av norsk laksefôr",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",17.100,high,
ins-30,"Utenlandsk kontroll over 40% av norsk laksefôr",cmmv9nxzd004aw70d4wwxcc5l,"Nordisk sjømatfôr: Råvareopprinnelse, importavhengighet og globale sårbarheter",12.300,medium,
ins-30,"Utenlandsk kontroll over 40% av norsk laksefôr",cmmpax3tk002su10deelzv6fp,"Kryssegment Verdikjedeanalyse: Maktkonsentrasjon og Systemrisiko i Nordiske Matsystemer",11.400,medium,
ins-30,"Utenlandsk kontroll over 40% av norsk laksefôr",cmmpax3d00005u10dtuh0ykh7,"Sentralt Kilderegister: Food Systems 2026",11.100,medium,
ins-30,"Utenlandsk kontroll over 40% av norsk laksefôr",cmo87fhe200ejq30duae3m3dw,"Lokalmatrapport 2025",9.900,medium,
ins-32,"Syv kritiske flaskehalser i nordisk matforsyning",cmo87fi8l00kiq30dv4w4v2xn,"Perplexity Promptpack — Møte 7 (20.04.2026)",24.600,high,
ins-32,"Syv kritiske flaskehalser i nordisk matforsyning",cmo87ff59000aq30dug05vwd4,"Research Corpus Audit -- Food Systems 2026",22.800,high,
ins-32,"Syv kritiske flaskehalser i nordisk matforsyning",cmn7lfl4d0004fy0d8rbhfxsd,"Research Corpus Audit -- Food Systems 2026",22.800,high,
ins-32,"Syv kritiske flaskehalser i nordisk matforsyning",cmnyng10v000xd50dki28l95j,"PDF-gjennomgang: Nordisk komparativ mappe",20.200,high,
ins-32,"Syv kritiske flaskehalser i nordisk matforsyning",cmo87ff5z000eq30dh9polgas,"Arkiv-indeks — research/",15.900,high,
ins-37,"1 av 12 norske husholdninger viser tegn til matfattigdom",cmmpax3f1000ru10dlc6nv1ep,"Akademisk dypforskning: Nordiske matsystemer, markedskonsentrasjon og matpolitikk",6.600,low,
ins-37,"1 av 12 norske husholdninger viser tegn til matfattigdom",cmn5ibuhe002j1i0drb7wewy8,"Sammendrag: SIFO/OsloMet — Forbrukertrender mat",5.400,low,
ins-37,"1 av 12 norske husholdninger viser tegn til matfattigdom",cmo87ff59000aq30dug05vwd4,"Research Corpus Audit -- Food Systems 2026",4.500,low,
ins-37,"1 av 12 norske husholdninger viser tegn til matfattigdom",cmn7lfl4d0004fy0d8rbhfxsd,"Research Corpus Audit -- Food Systems 2026",4.500,low,
ins-37,"1 av 12 norske husholdninger viser tegn til matfattigdom",cmn7lflol006ofy0dujrlqe7y,"Sammendrag: Matfattigdom i Norge og Norden",4.300,low,
ins-38,"Biogass-gap oppdatert: Norge 11,6x under Danmark (0,7 vs 8 TWh)",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",24.300,high,
ins-38,"Biogass-gap oppdatert: Norge 11,6x under Danmark (0,7 vs 8 TWh)",cmmpax3i2001pu10dyrnjc98w,"Dypforskning: Sirkulære Matsystemer, Biogass og Ressursgjenvinning i Norden",17.500,high,
ins-38,"Biogass-gap oppdatert: Norge 11,6x under Danmark (0,7 vs 8 TWh)",cmmpax3rx002mu10d3imte3fi,"Innsatsvarer og oppstrøms verdikjeder i nordisk landbruk",14.400,medium,
ins-38,"Biogass-gap oppdatert: Norge 11,6x under Danmark (0,7 vs 8 TWh)",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",13.200,medium,
ins-38,"Biogass-gap oppdatert: Norge 11,6x under Danmark (0,7 vs 8 TWh)",cmn5ibu8b000e1i0dct0a0k6p,"Nordisk sirkularitet — komparativ analyse",13.200,medium,
ins-41,"Matsvinnloven 2026: Nordens foerste obligatoriske matsvinnsregulering",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",14.500,medium,
ins-41,"Matsvinnloven 2026: Nordens foerste obligatoriske matsvinnsregulering",cmmv9nxz10048w70dm4ig1vyf,"Nordiske avhandlinger og masteroppgaver om matsystemer, dagligvare og matpolitikk (2010–2026)",14.100,medium,
ins-41,"Matsvinnloven 2026: Nordens foerste obligatoriske matsvinnsregulering",cmo87fi4c00jpq30d9w30ry2h,"Jeg trenger en oversikt over hvilke nøkkelindikatorer (KPI-er) som brukes operativt for å måle sirkularitet i nordiske matsystemer — både i offentlige institusjoner (SSB, Nordisk ministerråd, EUs JRC, norske Matsvinnutvalget, danske Fødevarestyrelsen, svenske Jordbruksverket) og i private bransjeorganer (NorgesGruppen, Coop, Axfood, Arla, Tine).",9.000,medium,
ins-41,"Matsvinnloven 2026: Nordens foerste obligatoriske matsvinnsregulering",cmnyng114000zd50dfdqd91nd,"PubMed PDF-gjennomgang -- Strukturert analyse",8.700,medium,
ins-41,"Matsvinnloven 2026: Nordens foerste obligatoriske matsvinnsregulering",cmn5ibw8l00b41i0d680443lo,"7. Sirkulære matsystemer i Norden",8.700,medium,
ins-44,"NKJ identifiserer 12 nordiske intervensjonspunkter for matsystemtransformasjon",cmo87fi8l00kiq30dv4w4v2xn,"Perplexity Promptpack — Møte 7 (20.04.2026)",24.000,high,
ins-44,"NKJ identifiserer 12 nordiske intervensjonspunkter for matsystemtransformasjon",cmn7lfl4d0004fy0d8rbhfxsd,"Research Corpus Audit -- Food Systems 2026",22.200,high,
ins-44,"NKJ identifiserer 12 nordiske intervensjonspunkter for matsystemtransformasjon",cmo87ff59000aq30dug05vwd4,"Research Corpus Audit -- Food Systems 2026",22.200,high,
ins-44,"NKJ identifiserer 12 nordiske intervensjonspunkter for matsystemtransformasjon",cmnyng10v000xd50dki28l95j,"PDF-gjennomgang: Nordisk komparativ mappe",18.400,high,
ins-44,"NKJ identifiserer 12 nordiske intervensjonspunkter for matsystemtransformasjon",cmo87ff5z000eq30dh9polgas,"Arkiv-indeks — research/",15.300,high,
ins-45,"EU Farm to Fork: 50% pesticid, 20% gjodsel, 25% okologisk innen 2030",cmmpax3so002nu10dnuztrpba,"Nordisk HoReCa og Storhusholdning: Komparativ Analyse (2024-2026)",8.700,medium,
ins-45,"EU Farm to Fork: 50% pesticid, 20% gjodsel, 25% okologisk innen 2030",cmmpax3rx002mu10d3imte3fi,"Innsatsvarer og oppstrøms verdikjeder i nordisk landbruk",8.100,medium,
ins-45,"EU Farm to Fork: 50% pesticid, 20% gjodsel, 25% okologisk innen 2030",cmmxl54e20001jw0d5xz2y194,"Oslo Innovasjonsprogram 2025 — Food Systems Application",7.800,low,
ins-45,"EU Farm to Fork: 50% pesticid, 20% gjodsel, 25% okologisk innen 2030",cmmxl54g9000ajw0d2arpodk1,"Oslo Innovasjonsprogram 2025 — Copy",7.800,low,
ins-45,"EU Farm to Fork: 50% pesticid, 20% gjodsel, 25% okologisk innen 2030",cmo87fgtf00b6q30d39t7fb9m,"Kartlegg alle EU-reguleringer vedtatt eller foreslått 2024–2027 som direkte påvirker sirkularitet i matsystemer:",6.700,low,
ins-47,"Sverige: 102 av 290 kommuner mangler discounter (~1M mennesker beroert)",cmmv9nxvq0037w70d2y45dvsd,"Food Access, Food Deserts og Lokal HHI — Nordisk metodikk",0.900,low,
ins-47,"Sverige: 102 av 290 kommuner mangler discounter (~1M mennesker beroert)",cmn7lfl9j001kfy0duzmdqazw,"Sammendrag: Det tyske dagligvaremarkedets struktur og konsentrasjon",0.600,low,
ins-47,"Sverige: 102 av 290 kommuner mangler discounter (~1M mennesker beroert)",cmmxa679z006dty0dd13955wr,"GitHub-kodebase-referanser — Food Systems 2026",0.300,low,
ins-47,"Sverige: 102 av 290 kommuner mangler discounter (~1M mennesker beroert)",cmn7lfl6v000ufy0d0iijrmbn,"Sammendrag: Det belgiske dagligvaremarkedet og prisregulering",0.300,low,
ins-47,"Sverige: 102 av 290 kommuner mangler discounter (~1M mennesker beroert)",cmo87ff6y000iq30ddjzoa6cj,"Plattform-kobling — seed ↔ arkiv",0.300,low,
ins-48,"Metodisk gap: Ingen nordisk studie kombinerer NEMS kvalitetsscorer med GIS-tilgjengelighet",cmo87fi8l00kiq30dv4w4v2xn,"Perplexity Promptpack — Møte 7 (20.04.2026)",24.000,high,
ins-48,"Metodisk gap: Ingen nordisk studie kombinerer NEMS kvalitetsscorer med GIS-tilgjengelighet",cmn7lfl4d0004fy0d8rbhfxsd,"Research Corpus Audit -- Food Systems 2026",22.800,high,
ins-48,"Metodisk gap: Ingen nordisk studie kombinerer NEMS kvalitetsscorer med GIS-tilgjengelighet",cmo87ff59000aq30dug05vwd4,"Research Corpus Audit -- Food Systems 2026",22.800,high,
ins-48,"Metodisk gap: Ingen nordisk studie kombinerer NEMS kvalitetsscorer med GIS-tilgjengelighet",cmnyng10v000xd50dki28l95j,"PDF-gjennomgang: Nordisk komparativ mappe",18.400,high,
ins-48,"Metodisk gap: Ingen nordisk studie kombinerer NEMS kvalitetsscorer med GIS-tilgjengelighet",cmnyng0ve0000d50ddmwephuv,"Arkiv-indeks — research/",15.300,high,
ins-49,"Alle 5 nordiske land har HHI >2500: highly concentrated etter DOJ/EU-standard",cmo87fi8l00kiq30dv4w4v2xn,"Perplexity Promptpack — Møte 7 (20.04.2026)",34.800,high,
ins-49,"Alle 5 nordiske land har HHI >2500: highly concentrated etter DOJ/EU-standard",cmo87ff59000aq30dug05vwd4,"Research Corpus Audit -- Food Systems 2026",26.700,high,
ins-49,"Alle 5 nordiske land har HHI >2500: highly concentrated etter DOJ/EU-standard",cmn7lfl4d0004fy0d8rbhfxsd,"Research Corpus Audit -- Food Systems 2026",26.700,high,
ins-49,"Alle 5 nordiske land har HHI >2500: highly concentrated etter DOJ/EU-standard",cmmpax3rx002mu10d3imte3fi,"Innsatsvarer og oppstrøms verdikjeder i nordisk landbruk",26.200,high,
ins-49,"Alle 5 nordiske land har HHI >2500: highly concentrated etter DOJ/EU-standard",cmnyng10v000xd50dki28l95j,"PDF-gjennomgang: Nordisk komparativ mappe",26.200,high,
ins-50,"Axfood kjopte City Gross (3.7% andel) for SEK 2 mrd — svensk konsolidering",cmmv9nxys0046w70dov6it3a9,"Nordisk Dagligvaremarked: Markedsstruktur og Validering 2024–2026",24.300,high,y
ins-50,"Axfood kjopte City Gross (3.7% andel) for SEK 2 mrd — svensk konsolidering",cmmpax3rs002lu10dr8rtsh2l,"Grossist, distribusjon og logistikkinfrastruktur i Norden",12.000,medium,
ins-50,"Axfood kjopte City Gross (3.7% andel) for SEK 2 mrd — svensk konsolidering",cmmpax3ne002du10ddlbworj8,"Nordisk komparativ analyse: Matsystemer i Danmark, Sverige og Finland",11.100,medium,
ins-50,"Axfood kjopte City Gross (3.7% andel) for SEK 2 mrd — svensk konsolidering",cmn7lflnn006cfy0dald6x546,"Sammendrag: Mathem og Mat.se — svensk nettdagligvare",10.300,medium,
ins-50,"Axfood kjopte City Gross (3.7% andel) for SEK 2 mrd — svensk konsolidering",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",9.300,medium,
ins-51,"Island: Drangar hf. dannet (Samkaup+Heimkaup+Orkan fusjon des. 2024)",cmmpax3td002qu10dxrl7wdei,"Forbruksmonstre og matkonsum i Norden",11.700,medium,
ins-51,"Island: Drangar hf. dannet (Samkaup+Heimkaup+Orkan fusjon des. 2024)",cmmpax3t8002pu10dn08g1los,"Nordisk Sjømatverdikjede: Komparativ Analyse",7.500,low,
ins-51,"Island: Drangar hf. dannet (Samkaup+Heimkaup+Orkan fusjon des. 2024)",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",7.500,low,
ins-51,"Island: Drangar hf. dannet (Samkaup+Heimkaup+Orkan fusjon des. 2024)",cmmpax3rs002lu10dr8rtsh2l,"Grossist, distribusjon og logistikkinfrastruktur i Norden",6.900,low,
ins-51,"Island: Drangar hf. dannet (Samkaup+Heimkaup+Orkan fusjon des. 2024)",cmmpax3qc002ju10dpp2z5xxj,"Nordisk Primærproduksjon: Komparativ Analyse",6.900,low,
ins-52,"Aldi Nord forlot Danmark 2024; Lidl fravaerende fra NO og IS",cmo87fi8l00kiq30dv4w4v2xn,"Perplexity Promptpack — Møte 7 (20.04.2026)",36.000,high,
ins-52,"Aldi Nord forlot Danmark 2024; Lidl fravaerende fra NO og IS",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",35.400,high,
ins-52,"Aldi Nord forlot Danmark 2024; Lidl fravaerende fra NO og IS",cmmpax3rs002lu10dr8rtsh2l,"Grossist, distribusjon og logistikkinfrastruktur i Norden",27.100,high,
ins-52,"Aldi Nord forlot Danmark 2024; Lidl fravaerende fra NO og IS",cmmv9ny04004mw70d4mf5vlop,"Perplexity-masterliste: Food Systems 2026",27.000,high,
ins-52,"Aldi Nord forlot Danmark 2024; Lidl fravaerende fra NO og IS",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",26.500,high,
ins-55,"Danmark 88% okologisk offentlig innkjop vs. Norge 2% — offentlig innkjop er sterkeste policy-verktoy",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",24.600,high,
ins-55,"Danmark 88% okologisk offentlig innkjop vs. Norge 2% — offentlig innkjop er sterkeste policy-verktoy",cmmpax3so002nu10dnuztrpba,"Nordisk HoReCa og Storhusholdning: Komparativ Analyse (2024-2026)",21.000,high,
ins-55,"Danmark 88% okologisk offentlig innkjop vs. Norge 2% — offentlig innkjop er sterkeste policy-verktoy",cmmpax3td002qu10dxrl7wdei,"Forbruksmonstre og matkonsum i Norden",17.100,high,
ins-55,"Danmark 88% okologisk offentlig innkjop vs. Norge 2% — offentlig innkjop er sterkeste policy-verktoy",cmmpax3rs002lu10dr8rtsh2l,"Grossist, distribusjon og logistikkinfrastruktur i Norden",11.400,medium,
ins-55,"Danmark 88% okologisk offentlig innkjop vs. Norge 2% — offentlig innkjop er sterkeste policy-verktoy",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",11.100,medium,
ins-56,"Island matsvinn: Reykjavik 48-27 kg/person (44% reduksjon 2015-2018)",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",29.800,high,y
ins-56,"Island matsvinn: Reykjavik 48-27 kg/person (44% reduksjon 2015-2018)",cmmv9nxz10048w70dm4ig1vyf,"Nordiske avhandlinger og masteroppgaver om matsystemer, dagligvare og matpolitikk (2010–2026)",18.000,high,
ins-56,"Island matsvinn: Reykjavik 48-27 kg/person (44% reduksjon 2015-2018)",cmn5ibw8l00b41i0d680443lo,"7. Sirkulære matsystemer i Norden",13.500,medium,
ins-56,"Island matsvinn: Reykjavik 48-27 kg/person (44% reduksjon 2015-2018)",cmmpax3td002qu10dxrl7wdei,"Forbruksmonstre og matkonsum i Norden",12.600,medium,
ins-56,"Island matsvinn: Reykjavik 48-27 kg/person (44% reduksjon 2015-2018)",cmo87fi4c00jpq30d9w30ry2h,"Jeg trenger en oversikt over hvilke nøkkelindikatorer (KPI-er) som brukes operativt for å måle sirkularitet i nordiske matsystemer — både i offentlige institusjoner (SSB, Nordisk ministerråd, EUs JRC, norske Matsvinnutvalget, danske Fødevarestyrelsen, svenske Jordbruksverket) og i private bransjeorganer (NorgesGruppen, Coop, Axfood, Arla, Tine).",12.000,medium,
ins-57,"Matsvinnutvalget 2024: 75% reduksjon av matsvinn er mulig — over SDG 12.3 (50%)",cmmpax3t4002ou10dled3hd5b,"Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse",22.300,high,
ins-57,"Matsvinnutvalget 2024: 75% reduksjon av matsvinn er mulig — over SDG 12.3 (50%)",cmmv9nxz10048w70dm4ig1vyf,"Nordiske avhandlinger og masteroppgaver om matsystemer, dagligvare og matpolitikk (2010–2026)",15.300,high,
ins-57,"Matsvinnutvalget 2024: 75% reduksjon av matsvinn er mulig — over SDG 12.3 (50%)",cmn5ibw8l00b41i0d680443lo,"7. Sirkulære matsystemer i Norden",12.600,medium,
ins-57,"Matsvinnutvalget 2024: 75% reduksjon av matsvinn er mulig — over SDG 12.3 (50%)",cmo87fi4c00jpq30d9w30ry2h,"Jeg trenger en oversikt over hvilke nøkkelindikatorer (KPI-er) som brukes operativt for å måle sirkularitet i nordiske matsystemer — både i offentlige institusjoner (SSB, Nordisk ministerråd, EUs JRC, norske Matsvinnutvalget, danske Fødevarestyrelsen, svenske Jordbruksverket) og i private bransjeorganer (NorgesGruppen, Coop, Axfood, Arla, Tine).",12.000,medium,
ins-57,"Matsvinnutvalget 2024: 75% reduksjon av matsvinn er mulig — over SDG 12.3 (50%)",cmnyng114000zd50dfdqd91nd,"PubMed PDF-gjennomgang -- Strukturert analyse",11.400,medium,
ins-58,"NOU 2023:1 + Meld.St.11: Regjeringen hever selvforsyningsambisjon til 50% innen 2030",cmmv9nxz70049w70dzuorewp5,"Prioritert masterlogg: Offentlige rapporter om matsystemer, dagligvaremakt, selvforsyning og matsikkerhet (2010–2026)",12.400,medium,
ins-58,"NOU 2023:1 + Meld.St.11: Regjeringen hever selvforsyningsambisjon til 50% innen 2030",cmmv9nxty002gw70dk75k3wxf,"Prioritert masterlogg — Offentlige rapporter om matsystemer (2010–2026)",7.500,low,
ins-58,"NOU 2023:1 + Meld.St.11: Regjeringen hever selvforsyningsambisjon til 50% innen 2030",cmmv9nxyw0047w70dj1ts8e81,"Nordisk aktørkart for matsystemkartlegging 2026",7.200,low,
ins-58,"NOU 2023:1 + Meld.St.11: Regjeringen hever selvforsyningsambisjon til 50% innen 2030",cmo7gxgri008l060dhkw8m6m3,"Framstillinger av mat, makt og beredskap i norsk offentlighet",6.600,low,
ins-58,"NOU 2023:1 + Meld.St.11: Regjeringen hever selvforsyningsambisjon til 50% innen 2030",cmmpax3d00005u10dtuh0ykh7,"Sentralt Kilderegister: Food Systems 2026",6.000,low,
ins-59,"Norsk laksefor: 92% importavhengighet ($2.80 mrd), 9/10 kg fra saarbare regioner",cmmv9nxzd004aw70d4wwxcc5l,"Nordisk sjømatfôr: Råvareopprinnelse, importavhengighet og globale sårbarheter",14.400,medium,
ins-59,"Norsk laksefor: 92% importavhengighet ($2.80 mrd), 9/10 kg fra saarbare regioner",cmmxa66620033ty0d49joui46,"Markedskonsentrasjon i Skandinavia",12.900,medium,
ins-59,"Norsk laksefor: 92% importavhengighet ($2.80 mrd), 9/10 kg fra saarbare regioner",cmmpax3d00005u10dtuh0ykh7,"Sentralt Kilderegister: Food Systems 2026",11.400,medium,
ins-59,"Norsk laksefor: 92% importavhengighet ($2.80 mrd), 9/10 kg fra saarbare regioner",cmo87fhe200ejq30duae3m3dw,"Lokalmatrapport 2025",9.900,medium,
